userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
2052766,18,9,1995,11,male,297,53,44,2,0,2,0,0,0
1338093,23,7,1990,6,male,607,53,17,2,0,2,0,0,0
1990985,27,28,1986,2,female,513,53,24,2,0,2,0,0,0
1433794,31,1,1982,4,male,283,52,14,2,1,2,1,0,0
1631882,42,1,1971,6,male,181,53,47,2,1,2,1,0,0
1762889,69,18,1944,4,male,96,52,24,2,1,2,1,0,0
2034050,21,20,1992,3,female,247,52,47,2,1,2,1,0,0
1578417,28,28,1985,5,female,219,53,45,2,1,2,0,0,1
2029138,57,20,1956,1,male,1081,52,10,2,1,2,1,0,0
1484868,59,11,1954,10,female,419,52,35,2,1,2,1,0,0
1767273,62,13,1951,9,male,1523,52,14,2,1,2,1,0,0
1131544,64,20,1949,7,male,540,53,27,2,2,2,1,0,1
1176516,66,18,1947,6,male,531,53,46,2,2,2,2,0,0
1628959,73,1,1940,3,male,397,52,26,2,2,2,0,0,2
1230371,23,8,1990,5,male,681,53,32,2,2,2,0,0,2
2109467,37,17,1976,12,female,1436,53,19,2,2,2,0,0,2
1910049,43,22,1970,10,female,135,52,24,2,14,2,12,0,2
2185211,55,28,1958,8,female,133,52,35,2,6,2,2,0,4
1299813,54,20,1959,2,female,265,53,40,2,3,2,3,0,0
1795643,55,7,1958,4,male,217,53,37,2,7,2,4,0,3
1862871,55,22,1958,1,female,148,53,44,2,103,2,43,0,60
1314491,56,9,1957,2,female,549,52,41,2,9,2,5,0,4
1130619,65,4,1948,11,female,370,52,28,2,24,2,4,0,20
1298332,70,11,1943,6,female,330,53,14,2,4,2,4,0,0
1634338,70,29,1943,1,male,638,52,27,2,8,2,5,0,3
1984440,86,16,1927,5,male,154,52,34,2,4,2,2,0,2
1748239,15,14,1998,9,male,336,53,47,2,6,2,6,0,0
2060450,18,25,1995,1,male,254,52,38,2,3,2,1,0,2
1229075,19,10,1994,10,male,460,52,24,2,101,2,94,0,7
1822393,19,3,1994,9,male,130,53,37,2,4,2,3,0,1
1727644,21,6,1992,11,female,772,53,6,2,7,2,6,0,1
1152531,23,3,1990,7,male,40,52,41,2,4,2,2,0,2
1550891,23,1,1990,8,male,965,53,30,2,7,2,4,0,3
1625179,24,22,1989,10,male,1549,53,22,2,44,2,15,0,29
1057129,26,3,1987,10,male,441,52,6,2,14,2,9,0,5
2099703,26,2,1987,7,female,1119,52,34,2,12,2,11,0,1
2018089,26,22,1987,2,male,310,52,44,3,0,0,0,3,0
1341018,28,22,1985,2,male,1466,53,21,3,0,0,0,3,0
1826969,29,13,1984,5,female,485,52,38,3,1,0,1,3,0
2037158,30,3,1983,5,female,388,52,33,3,1,0,1,3,0
1491700,33,2,1980,8,male,171,53,46,3,2,0,1,3,1
1185622,42,25,1971,3,female,272,52,34,3,4,0,2,3,2
1923230,53,19,1960,4,male,341,52,32,3,0,1,0,2,0
1537297,60,10,1953,11,male,389,52,29,3,1,1,0,2,1
1726189,19,24,1994,7,male,149,53,50,3,1,1,1,2,0
1858654,21,9,1992,9,male,361,52,33,3,20,2,8,1,12
1524944,22,6,1991,5,female,573,52,21,3,15,1,13,2,2
1554601,23,12,1990,8,female,321,52,34,3,13,1,5,2,8
1783072,27,6,1986,8,male,931,52,32,3,76,2,30,1,46
1713137,31,1,1982,7,male,461,52,36,3,0,3,0,0,0
1261369,67,29,1946,10,male,96,53,35,3,0,3,0,0,0
2025740,18,10,1995,12,male,388,52,41,3,0,3,0,0,0
2179777,20,4,1993,3,male,358,53,16,3,0,3,0,0,0
1384004,21,17,1992,3,male,1331,53,14,3,0,3,0,0,0
2172119,23,9,1990,1,male,276,53,39,3,0,3,0,0,0
1959922,25,5,1988,3,male,989,53,24,3,0,3,0,0,0
1813035,26,4,1987,4,female,652,53,36,3,0,3,0,0,0
1313335,33,6,1980,12,female,186,52,30,3,0,3,0,0,0
2006877,35,1,1978,12,female,1015,52,19,3,0,3,0,0,0
1214956,37,17,1976,4,male,143,53,33,3,0,3,0,0,0
1438010,39,27,1974,10,female,1112,53,44,3,1,3,1,0,0
1908503,40,20,1973,5,female,341,52,31,3,2,3,2,0,0
1531343,41,19,1972,3,male,51,53,22,3,2,3,2,0,0
1517464,47,7,1966,11,female,132,53,31,3,3,3,0,0,3
1147105,50,20,1963,11,female,1067,52,8,3,2,3,1,0,1
2039704,49,22,1964,5,female,250,53,41,3,3,3,1,0,2
2156755,60,21,1953,10,male,1106,53,41,3,3,3,3,0,0
1628029,65,26,1948,2,male,436,53,49,3,2,3,0,0,2
1630405,69,12,1944,2,female,233,53,40,3,3,3,1,0,2
1905762,70,7,1943,10,female,1030,53,27,3,2,3,1,0,1
1755951,70,1,1943,1,male,70,52,39,3,8,3,0,0,8
2044250,80,20,1933,11,male,96,52,33,3,7,3,3,0,4
2145138,16,24,1997,3,male,468,52,29,3,5,3,2,0,3
2081250,66,3,1947,8,male,51,52,41,3,10,3,0,0,10
1932901,74,5,1939,8,male,345,53,43,3,25,3,6,0,19
1854792,20,11,1993,3,male,9,53,45,3,11,3,6,0,5
1600753,51,29,1962,4,male,524,52,43,3,11,3,7,0,4
1457171,14,5,1999,7,female,99,53,22,3,7,3,7,0,0
1034329,15,11,1998,9,male,1743,53,28,3,15,3,4,0,11
2030523,68,1,1945,1,female,532,53,21,3,5,3,5,0,0
1966438,74,17,1939,4,female,811,53,30,3,15,3,7,0,8
2130334,86,15,1927,4,male,797,52,26,3,9,3,9,0,0
1863357,17,10,1996,7,male,147,52,31,4,0,0,0,4,0
1565852,21,4,1992,9,female,202,52,30,4,0,0,0,4,0
1809014,26,23,1987,5,male,422,53,29,4,0,0,0,4,0
1556274,26,16,1987,11,male,256,53,25,4,2,0,0,4,2
1722862,29,16,1984,4,male,172,52,31,4,5,0,3,4,2
1705832,31,11,1982,11,male,1483,53,19,4,3,0,0,4,3
1099077,34,14,1979,2,male,426,52,16,4,3,0,1,4,2
1146592,102,1,1911,11,female,429,52,17,4,7,0,3,4,4
1179570,16,26,1997,3,female,243,53,24,4,0,2,0,2,0
1539147,18,27,1995,3,female,196,52,48,4,2,2,0,2,2
1431773,23,10,1990,2,female,35,52,30,4,9,2,6,2,3
1849208,27,8,1986,2,male,356,52,15,4,8,3,4,1,4
1880156,27,20,1986,11,female,493,53,18,4,6,3,6,1,0
1847011,39,17,1974,2,female,1109,52,13,4,11,3,3,1,8
1577672,38,15,1975,9,male,104,52,47,4,0,4,0,0,0
1550300,108,15,1905,1,male,77,52,34,4,0,4,0,0,0
1915436,22,6,1991,9,male,650,52,39,4,0,4,0,0,0
2192615,23,1,1990,7,male,278,52,46,4,1,4,1,0,0
1388272,27,24,1986,8,male,628,52,45,4,1,4,0,0,1
1084993,32,3,1981,3,female,274,53,17,4,4,4,3,0,1
2103365,33,25,1980,1,male,98,52,45,4,5,4,4,0,1
2012855,37,3,1976,4,male,244,52,15,4,3,4,2,0,1
1922086,58,8,1955,9,male,119,52,23,4,13,4,7,0,6
1946931,72,6,1941,1,male,195,52,14,4,9,4,0,0,9
2100279,15,11,1998,3,male,719,52,28,4,6,4,4,0,2
1342908,16,24,1997,12,male,258,53,48,4,6,4,4,0,2
1854713,23,18,1990,12,female,498,52,10,4,10,4,8,0,2
1244421,25,5,1988,3,male,427,52,50,5,0,0,0,5,0
1135234,108,7,1905,1,male,290,53,17,5,0,0,0,5,0
1022411,17,1,1996,9,male,406,52,35,5,0,0,0,5,0
1815463,20,20,1993,7,female,526,52,38,5,2,0,0,5,2
1812106,23,5,1990,2,male,151,52,30,5,4,0,0,5,4
1076788,24,26,1989,9,male,45,53,44,5,7,0,2,5,5
1427073,25,1,1988,8,male,464,52,39,5,16,0,1,5,15
1294846,25,1,1988,4,female,313,53,46,5,2,2,2,3,0
1350692,28,14,1985,12,male,1685,53,25,5,2,2,1,3,1
1758525,27,10,1986,3,female,156,52,30,5,1,1,0,4,1
1850527,30,1,1983,1,male,116,52,36,5,4,3,3,2,1
2086049,31,1,1982,5,male,235,53,41,5,7,4,3,1,4
1333843,31,19,1982,3,male,296,53,33,5,0,5,0,0,0
1380583,32,28,1981,11,male,502,52,33,5,0,5,0,0,0
1716635,33,10,1980,10,male,21,52,38,5,2,5,2,0,0
1875358,35,30,1978,8,male,219,53,46,5,1,5,1,0,0
1452528,38,24,1975,12,male,903,52,17,5,3,5,2,0,1
2096790,37,13,1976,4,male,630,53,27,5,1,5,1,0,0
1275008,38,17,1975,8,male,425,53,17,5,6,5,3,0,3
1699062,39,31,1974,2,female,175,53,30,5,4,5,2,0,2
1734158,64,2,1949,8,male,212,53,41,5,13,5,13,0,0
1831122,108,9,1905,11,female,365,53,43,5,33,5,13,0,20
1624288,28,14,1985,9,male,549,52,20,5,15,5,12,0,3
1821650,43,25,1970,3,female,74,53,25,5,9,5,7,0,2
1321369,21,8,1992,10,female,188,52,34,5,53,5,34,0,19
1958489,22,15,1991,10,female,265,53,21,5,14,5,9,0,5
1408796,24,11,1989,2,male,609,53,38,5,181,5,59,0,122
1007224,30,11,1983,5,female,772,53,9,6,0,0,0,6,0
1079584,23,22,1990,3,NA,1997,52,24,6,0,0,0,6,0
1494517,15,15,1998,2,female,385,53,34,6,5,0,4,6,1
1200229,23,7,1990,2,male,174,53,36,6,7,0,5,6,2
1612204,32,9,1981,1,male,240,52,28,6,14,0,6,6,8
2095377,33,30,1980,3,male,65,53,43,6,2,2,0,4,2
1123016,36,19,1977,4,male,240,53,38,6,3,4,2,2,1
2118953,58,1,1955,1,male,1741,53,12,6,6,5,4,1,2
1325920,18,21,1995,5,female,294,53,35,6,22,5,11,1,11
1347293,18,10,1995,8,male,544,52,38,6,0,6,0,0,0
1356339,22,1,1991,1,male,155,52,27,6,0,6,0,0,0
2000301,21,11,1992,9,male,453,52,47,6,0,6,0,0,0
1215134,22,5,1991,7,male,416,52,28,6,1,6,0,0,1
2004183,29,29,1984,9,male,110,53,39,6,1,6,1,0,0
1650417,39,8,1974,6,male,220,52,39,6,3,6,3,0,0
1234021,39,14,1974,11,male,526,53,51,6,5,6,5,0,0
1388733,44,3,1969,5,male,1844,52,25,6,4,6,2,0,2
1354435,70,30,1943,9,male,10,53,48,6,20,6,9,0,11
2011066,103,7,1910,11,female,66,53,21,6,9,6,7,0,2
1799182,68,17,1945,5,female,111,53,32,6,9,6,4,0,5
1034012,16,12,1997,9,male,269,52,12,6,11,6,11,0,0
1722327,21,17,1992,7,male,11,53,51,6,9,6,9,0,0
2002720,23,23,1990,12,male,759,53,23,6,39,6,28,0,11
1293797,24,9,1989,6,male,329,52,39,6,16,6,15,0,1
1384314,26,3,1987,9,female,482,53,31,7,0,0,0,7,0
1606795,26,27,1987,9,male,1000,53,9,7,3,0,1,7,2
1553771,34,6,1979,2,male,165,53,33,7,5,0,1,7,4
1072502,35,24,1978,2,male,324,52,44,7,7,1,4,6,3
1050667,53,28,1960,11,female,126,52,12,7,2,2,0,5,2
1939739,18,6,1995,10,female,276,52,42,7,19,4,10,3,9
1046340,21,6,1992,5,male,306,53,22,7,1,7,1,0,0
2154826,25,1,1988,5,female,185,52,39,7,1,7,0,0,1
1894612,25,10,1988,12,male,268,52,32,7,1,7,1,0,0
1618981,26,10,1987,1,male,41,52,49,7,3,7,3,0,0
1828635,30,3,1983,4,male,745,53,38,7,4,7,3,0,1
1823544,41,24,1972,9,male,677,52,29,7,4,7,4,0,0
1040339,51,1,1962,12,male,401,53,33,7,7,7,6,0,1
1296072,51,19,1962,2,male,786,53,30,7,5,7,4,0,1
1301980,54,21,1959,5,male,245,53,41,7,10,7,10,0,0
1957427,56,19,1957,5,female,2209,53,20,7,8,7,5,0,3
1047189,58,18,1955,7,male,43,53,46,7,8,7,3,0,5
1276743,14,31,1999,3,female,109,53,17,7,14,7,11,0,3
1872570,14,19,1999,7,male,599,53,31,7,21,7,16,0,5
1393853,57,13,1956,7,male,308,53,44,7,20,7,19,0,1
1841745,52,25,1961,5,male,440,53,28,7,32,7,22,0,10
1807979,24,17,1989,12,female,255,53,24,7,31,7,29,0,2
2078009,59,26,1954,10,male,1377,53,19,7,23,7,14,0,9
2013358,59,16,1954,3,female,1508,52,20,7,17,7,11,0,6
1855942,18,21,1995,5,male,319,53,22,8,0,0,0,8,0
1757911,21,30,1992,4,male,415,53,42,8,2,0,0,8,2
1706290,49,18,1964,1,male,561,52,36,8,12,0,3,8,9
1280149,47,3,1966,10,male,474,53,19,8,20,0,5,8,15
1480389,19,3,1994,12,female,327,52,23,8,0,5,0,3,0
1455534,44,12,1969,6,female,2257,52,24,8,23,4,15,4,8
1805677,63,28,1950,3,male,436,53,21,8,18,7,14,1,4
2021043,18,25,1995,10,male,2390,52,12,8,23,6,17,2,6
1688966,27,1,1986,12,female,625,53,30,8,0,8,0,0,0
1225222,27,28,1986,2,male,265,53,44,8,0,8,0,0,0
1542750,32,1,1981,8,male,551,52,39,8,1,8,1,0,0
1886627,57,20,1956,9,male,554,52,37,8,3,8,2,0,1
1825481,18,15,1995,11,female,503,53,43,8,8,8,6,0,2
2049988,26,4,1987,9,female,71,52,25,8,32,8,25,0,7
1232578,44,24,1969,1,female,322,52,34,9,2,0,0,9,2
1527976,20,26,1993,1,female,404,52,34,9,3,0,2,9,1
1678179,24,4,1989,4,male,787,53,19,9,13,0,8,9,5
1473141,25,3,1988,7,male,583,53,34,9,19,0,1,9,18
1671630,58,30,1955,9,female,915,53,17,9,36,0,10,9,26
1990512,61,27,1952,8,female,372,53,30,9,18,7,11,2,7
1770793,21,23,1992,12,male,296,53,14,9,0,9,0,0,0
1137786,29,18,1984,8,male,406,53,45,9,1,9,1,0,0
1983034,46,6,1967,7,female,204,52,19,9,1,9,1,0,0
1339936,53,8,1960,6,male,261,53,39,9,0,9,0,0,0
1909946,19,15,1994,10,male,593,52,43,9,2,9,2,0,0
1486340,66,9,1947,1,male,116,53,41,9,6,9,6,0,0
1970588,17,28,1996,2,male,174,52,36,9,8,9,8,0,0
2031875,36,22,1977,1,male,279,52,36,9,40,9,35,0,5
1972138,55,8,1958,4,male,95,53,41,9,25,9,14,0,11
1869842,54,16,1959,11,male,37,52,45,9,20,9,16,0,4
1759920,13,1,2000,8,female,186,53,41,9,21,9,14,0,7
1549952,30,4,1983,1,male,1013,52,46,10,0,0,0,10,0
1962530,32,16,1981,5,female,488,52,22,10,1,0,0,10,1
1279386,40,19,1973,10,female,419,52,41,10,6,0,3,10,3
1022213,16,4,1997,8,female,400,53,37,10,29,0,3,10,26
1724108,21,11,1992,8,male,325,53,37,10,10,2,5,8,5
2102155,50,15,1963,5,male,618,52,32,10,10,7,8,3,2
1867702,62,24,1951,3,male,122,52,41,10,1,10,1,0,0
1246588,22,18,1991,7,male,93,52,16,10,0,10,0,0,0
1664742,108,1,1905,11,female,484,52,32,10,1,10,1,0,0
1983596,17,15,1996,11,male,348,53,33,10,0,10,0,0,0
1068583,20,28,1993,10,male,179,52,31,10,4,10,1,0,3
1500088,21,6,1992,2,male,208,53,22,10,47,10,20,0,27
2120904,24,20,1989,8,male,397,52,41,10,19,10,17,0,2
1193605,33,16,1980,1,female,1744,52,23,10,23,10,22,0,1
1577569,57,6,1956,2,female,1483,52,25,11,1,0,1,11,0
1382390,67,13,1946,12,male,1731,53,13,11,6,0,2,11,4
1669344,23,10,1990,4,female,216,53,19,11,107,0,39,11,68
1561446,87,14,1926,2,male,295,53,8,11,5,7,2,4,3
2137433,15,18,1998,7,male,233,53,43,11,5,11,4,0,1
1682397,42,13,1971,5,male,1271,53,35,11,5,11,4,0,1
1528237,21,27,1992,8,male,707,53,10,11,19,11,14,0,5
1172053,26,18,1987,6,male,791,52,31,11,24,11,24,0,0
1447523,49,15,1964,7,male,255,53,13,12,0,12,0,0,0
2106517,40,3,1973,8,male,416,53,36,12,1,12,1,0,0
1209952,43,21,1970,11,male,656,53,31,12,1,12,0,0,1
1770282,16,12,1997,1,male,391,53,37,12,3,12,2,0,1
1390251,25,1,1988,4,female,1460,53,36,12,14,12,9,0,5
2163859,26,27,1987,1,male,255,52,40,12,29,12,28,0,1
1535031,18,14,1995,3,female,1512,53,23,12,56,12,50,0,6
1780141,26,1,1987,5,male,371,53,39,13,2,0,0,13,2
1855756,27,26,1986,12,female,27,53,36,13,38,12,17,1,21
1605874,29,13,1984,3,female,382,52,49,13,4,13,4,0,0
1133404,62,31,1951,9,female,147,53,38,13,19,13,14,0,5
1503157,16,10,1997,1,female,1137,53,26,13,104,13,95,0,9
1292293,18,25,1995,2,male,272,53,28,14,2,0,0,14,2
1423396,22,5,1991,8,female,87,53,36,14,6,0,4,14,2
2154371,23,12,1990,2,male,311,53,39,14,4,0,1,14,3
1428091,28,19,1985,12,female,363,53,39,14,37,0,9,14,28
1976235,40,2,1973,10,female,433,53,13,14,56,9,52,5,4
1447363,40,6,1973,12,male,461,52,34,14,14,13,13,1,1
1589996,33,19,1980,7,male,51,52,40,14,2,14,2,0,0
1446641,64,15,1949,8,female,413,53,10,14,7,14,4,0,3
2090662,20,4,1993,10,male,248,52,29,14,3,14,3,0,0
1668763,23,28,1990,11,male,227,53,18,14,4,14,3,0,1
1186005,15,24,1998,12,female,73,53,49,14,19,14,18,0,1
1408807,19,18,1994,12,male,67,53,49,14,9,14,7,0,2
2180364,15,29,1998,2,female,318,52,21,14,54,14,53,0,1
2161334,28,4,1985,9,female,852,53,24,15,21,13,4,2,17
1620238,43,19,1970,5,male,734,53,33,15,10,13,7,2,3
2070707,26,1,1987,1,male,210,53,43,15,4,15,4,0,0
1204832,49,27,1964,8,male,97,53,51,15,4,15,1,0,3
1091719,58,16,1955,12,male,560,53,46,15,4,15,2,0,2
1797754,18,18,1995,5,male,171,52,39,15,17,15,10,0,7
1279295,24,8,1989,10,male,509,52,26,15,14,15,10,0,4
1841287,26,10,1987,2,female,1743,53,31,16,10,0,7,16,3
1337305,60,16,1953,7,female,111,53,34,16,62,6,45,10,17
1400204,108,30,1905,11,male,201,52,36,16,1,16,0,0,1
1851013,25,11,1988,12,male,670,53,32,16,7,16,3,0,4
1440247,33,6,1980,9,male,147,53,37,16,24,16,17,0,7
1373337,39,25,1974,10,female,1569,52,16,17,8,0,8,17,0
1580788,40,16,1973,1,female,902,52,23,17,5,0,3,17,2
1240450,47,31,1966,7,male,1399,52,38,17,38,0,11,17,27
1091921,62,10,1951,11,female,224,53,41,17,2,9,2,8,0
1492605,64,20,1949,3,male,302,52,36,17,0,14,0,3,0
1967337,27,14,1986,2,female,604,53,32,17,5,16,2,1,3
1093228,53,3,1960,8,male,50,52,44,17,0,17,0,0,0
2071305,18,28,1995,1,female,377,53,23,17,0,17,0,0,0
1118435,32,19,1981,8,male,75,53,46,17,18,17,18,0,0
1356141,32,31,1981,7,female,58,53,23,17,19,17,13,0,6
1348983,49,20,1964,11,female,1761,52,26,17,34,17,19,0,15
1662444,30,2,1983,2,male,907,52,34,17,42,17,30,0,12
1500216,34,12,1979,8,male,443,52,20,18,7,0,1,18,6
1982166,26,20,1987,1,female,233,52,35,18,14,1,2,17,12
1418449,30,22,1983,5,male,81,52,33,18,0,18,0,0,0
2113178,52,4,1961,5,male,83,53,39,18,9,18,6,0,3
2054440,17,1,1996,8,male,103,52,35,18,5,18,4,0,1
2087432,40,12,1973,5,male,1338,53,20,18,13,18,11,0,2
2181588,47,5,1966,7,male,901,53,9,18,56,18,46,0,10
1879447,18,2,1995,12,male,82,53,36,18,43,18,41,0,2
1812858,68,28,1945,12,female,1773,52,7,19,5,0,2,19,3
1713351,57,4,1956,2,female,1066,52,39,19,7,0,4,19,3
1307021,39,21,1974,7,male,1231,53,36,19,17,0,3,19,14
1506524,70,12,1943,10,male,168,52,26,19,0,19,0,0,0
1325592,31,12,1982,4,male,575,53,35,19,1,19,0,0,1
1792212,18,11,1995,4,female,555,52,30,19,9,19,1,0,8
2054649,22,18,1991,12,female,404,52,33,19,5,19,4,0,1
1824504,25,25,1988,8,male,1290,52,31,19,18,19,12,0,6
1586120,40,8,1973,12,male,1,53,50,20,4,0,3,20,1
1092646,26,15,1987,11,female,552,53,25,20,5,0,1,20,4
1262999,25,1,1988,2,male,1022,53,18,20,27,2,4,18,23
2015214,42,24,1971,6,female,303,53,23,20,11,10,11,10,0
2001980,23,17,1990,6,male,940,53,29,20,102,10,51,10,51
1480021,23,21,1990,10,male,464,52,39,20,0,19,0,1,0
1580342,33,15,1980,1,female,193,52,24,20,2,20,1,0,1
1715881,43,12,1970,12,male,232,52,43,20,7,20,1,0,6
1046112,22,29,1991,10,male,137,53,37,20,13,20,5,0,8
2001077,56,13,1957,4,female,384,52,29,20,26,20,26,0,0
1441291,60,18,1953,9,female,619,53,42,22,1,22,1,0,0
1250662,47,23,1966,2,female,708,53,30,22,9,22,6,0,3
1876936,31,15,1982,6,female,210,52,34,22,18,22,16,0,2
1697643,38,14,1975,7,male,1053,52,30,23,9,0,5,23,4
1072714,17,2,1996,4,male,515,53,28,23,54,0,10,23,44
1743744,17,4,1996,2,male,365,52,38,23,2,10,0,13,2
1066758,19,20,1994,2,male,15,53,17,23,10,23,7,0,3
2174833,29,25,1984,4,male,300,52,41,23,23,23,11,0,12
2134717,15,22,1998,5,male,24,53,48,23,16,23,15,0,1
1612322,25,27,1988,6,female,791,52,29,24,5,0,4,24,1
1210207,25,2,1988,10,female,360,52,40,24,52,0,21,24,31
1850781,51,1,1962,9,female,430,52,38,24,10,18,7,6,3
1632516,103,13,1910,11,male,631,53,13,24,59,24,14,0,45
1213690,108,26,1905,6,male,1031,52,28,24,40,24,6,0,34
1800909,55,23,1958,1,male,289,53,25,25,0,18,0,7,0
1332208,50,5,1963,9,female,469,53,39,25,50,25,40,0,10
1942753,26,10,1987,5,female,111,53,44,26,17,22,8,4,9
1066173,69,20,1944,10,male,1591,52,20,26,2,26,2,0,0
1042935,19,3,1994,1,male,543,53,21,27,32,20,19,7,13
1701050,21,30,1992,11,female,1499,52,19,27,0,27,0,0,0
2189808,27,14,1986,1,male,587,52,43,27,8,27,1,0,7
1556635,27,1,1986,7,male,145,53,45,27,6,27,6,0,0
1271235,45,8,1968,11,male,56,53,51,28,12,10,9,18,3
2154032,31,26,1982,12,female,1366,52,42,28,25,25,4,3,21
1019624,48,10,1965,5,female,544,53,39,28,40,28,37,0,3
2154600,34,24,1979,7,female,241,52,29,28,97,28,67,0,30
1028543,48,16,1965,5,female,626,52,17,29,29,7,24,22,5
1622111,23,19,1990,1,male,71,52,50,29,0,29,0,0,0
1479950,22,21,1991,4,female,511,52,13,29,0,29,0,0,0
1821338,52,8,1961,4,male,613,52,44,29,0,29,0,0,0
1147577,32,24,1981,9,male,792,53,17,29,5,29,3,0,2
1806226,45,12,1968,8,male,482,52,40,29,9,29,8,0,1
1326313,28,14,1985,12,male,315,53,44,29,9,29,8,0,1
2016552,63,25,1950,1,male,143,53,46,29,13,29,13,0,0
1640753,78,22,1935,3,female,154,53,51,29,9,29,5,0,4
1193657,65,3,1948,5,male,646,53,27,29,69,29,59,0,10
1157771,39,4,1974,5,male,323,53,52,31,1,6,1,25,0
1924732,33,17,1980,5,male,313,52,35,31,0,0,0,31,0
1898305,98,29,1915,11,female,318,52,25,31,49,21,20,10,29
1047735,20,24,1993,1,male,26,53,33,31,35,29,17,2,18
1161600,22,31,1991,3,male,27,53,46,30,105,28,81,2,24
1333308,34,27,1979,11,male,41,53,48,30,37,30,21,0,16
1101298,16,8,1997,9,male,22,52,45,30,49,30,39,0,10
1176171,22,14,1991,8,female,620,52,16,30,93,30,74,0,19
2031588,23,15,1990,9,male,223,53,27,33,2,2,2,31,0
1873018,61,16,1952,2,male,205,53,48,33,43,0,19,33,24
1401959,64,16,1949,9,male,103,53,26,33,43,0,18,33,25
1066197,16,9,1997,2,male,452,52,18,33,111,0,64,33,47
1810034,36,16,1977,6,male,199,53,30,33,7,23,3,10,4
1254572,43,12,1970,6,male,260,52,23,33,76,30,49,3,27
1192558,20,10,1993,4,male,1184,53,11,33,19,33,11,0,8
2031078,38,17,1975,4,female,715,52,30,33,14,33,3,0,11
2182821,68,12,1945,4,female,560,53,32,34,1,33,0,1,1
1398363,51,5,1962,7,male,70,53,47,34,1,34,1,0,0
1904136,28,19,1985,11,female,403,53,26,34,2,34,2,0,0
1017612,67,2,1946,7,female,200,53,34,34,39,34,25,0,14
1155331,27,7,1986,1,male,352,53,43,36,6,0,2,36,4
1572083,48,16,1965,1,female,1821,52,18,35,21,0,17,35,4
2157242,61,24,1952,4,male,15,52,43,36,231,0,16,36,215
1617908,76,19,1937,10,female,1192,52,32,35,7,34,2,1,5
2000766,21,12,1992,3,male,374,52,20,35,70,28,22,7,48
1244046,41,6,1972,9,female,33,53,51,35,113,35,35,0,78
1151797,66,25,1947,3,female,55,52,35,35,103,35,44,0,59
1896937,27,29,1986,1,female,290,53,34,37,55,6,16,31,39
1878953,28,30,1985,6,male,1184,53,22,37,78,22,23,15,55
1748010,18,8,1995,9,male,785,52,21,37,15,36,9,1,6
2017755,20,15,1993,10,male,295,53,39,37,8,37,5,0,3
1422996,70,20,1943,6,female,101,53,45,38,2,0,1,38,1
1615853,72,11,1941,7,female,258,52,40,39,26,10,20,29,6
2086649,47,7,1966,5,male,442,53,23,38,3,34,3,4,0
2185698,53,18,1960,10,female,33,52,18,39,28,31,14,8,14
1798648,32,11,1981,8,female,391,53,23,39,25,34,16,5,9
1236590,14,26,1999,12,male,429,53,32,38,0,38,0,0,0
1832937,18,23,1995,1,male,219,52,51,38,22,38,22,0,0
2050944,64,15,1949,2,female,172,52,13,39,26,39,17,0,9
1463918,33,9,1980,11,male,209,52,37,38,30,38,25,0,5
1018974,43,12,1970,8,male,336,52,23,39,86,39,82,0,4
1540132,66,23,1947,7,female,301,52,29,40,20,3,17,37,3
1399355,71,22,1942,2,male,91,53,51,40,19,36,18,4,1
1393658,103,3,1910,11,male,461,53,14,40,124,35,65,5,59
1569396,29,10,1984,7,male,320,53,35,40,2,40,2,0,0
1439471,51,3,1962,6,male,1193,53,17,40,5,40,4,0,1
1567754,25,20,1988,3,male,8,53,52,40,14,40,8,0,6
1474146,47,6,1966,12,female,945,52,45,40,26,40,23,0,3
1419664,63,30,1950,10,female,461,52,28,40,106,40,66,0,40
1487690,16,13,1997,11,female,428,53,19,41,6,10,2,31,4
1429769,22,4,1991,11,female,153,53,45,42,7,12,2,30,5
1223719,108,5,1905,4,male,166,53,37,42,19,39,11,3,8
1995184,26,28,1987,9,male,233,53,46,41,4,41,3,0,1
1311596,66,18,1947,5,male,412,53,28,42,6,42,5,0,1
1453080,23,1,1990,8,female,507,52,40,42,1,42,1,0,0
1328228,31,1,1982,1,male,621,52,41,41,27,41,19,0,8
1015469,36,31,1977,6,female,282,53,41,42,72,42,72,0,0
2186687,22,22,1991,9,female,413,52,34,44,43,44,43,0,0
1902471,35,25,1978,12,female,69,52,41,44,42,44,27,0,15
1897174,50,21,1963,12,male,1376,52,31,44,93,44,78,0,15
1513553,55,14,1958,12,male,532,53,36,45,17,41,10,4,7
1056744,31,15,1982,12,male,334,52,37,45,8,45,7,0,1
1928247,65,28,1948,9,female,1379,52,28,45,15,45,14,0,1
1598339,63,10,1950,10,female,469,52,30,45,40,45,38,0,2
1594750,18,27,1995,6,female,168,53,27,45,110,45,82,0,28
1985093,18,9,1995,5,male,432,52,32,47,6,47,3,0,3
1702188,19,5,1994,6,male,645,52,34,46,1,46,1,0,0
2131927,24,31,1989,7,male,692,53,17,47,0,47,0,0,0
1876579,54,19,1959,6,male,205,52,40,46,9,46,7,0,2
1101649,62,9,1951,10,male,141,53,31,47,84,47,60,0,24
1876200,46,4,1967,4,female,673,53,32,47,219,47,175,0,44
1874961,30,30,1983,3,male,902,53,43,49,11,7,10,42,1
